route_id,service_id,trip_id,trip_headsign,shape_id,block_id,direction_id
27-VIC,2089,10025763:5682412:5690610,Gordon Head - via Shelbourne,19120,5690610,0
27-VIC,2087,10025763:5682412:5691247,Gordon Head - via Shelbourne,19120,5691247,0
25-VIC,2087,10025460:5682413:5691066,Tillicum Ctr via Munro,19261,5691066,1
25-VIC,2089,10025460:5682413:5691117,Tillicum Ctr via Munro,19261,5691117,1
12-VIC,2294,10041938:5682415:5690643,UVic - via Kenmore,18536,5690643,0
72-VIC,2089,10070647:5682419:5690055,Swartz Bay Ferry - via Saanichton,18512,5690055,0
72-VIC,2682,10070647:5682419:5690278,Swartz Bay Ferry - via Saanichton,18512,5690278,0
72-VIC,2764,10070647:5682419:5690839,Swartz Bay Ferry - via Saanichton,18512,5690839,0
72-VIC,2089,10070649:5682422:5690055,Swartz Bay Ferry - via Saanichton,18512,5690055,0
72-VIC,2682,10070649:5682422:5690278,Swartz Bay Ferry - via Saanichton,18512,5690278,0
72-VIC,2764,10070649:5682422:5690839,Swartz Bay Ferry - via Saanichton,18512,5690839,0
75-VIC,2771,10126030:5682423:5690987,Saanichton Exch,18912,5690987,0
30-VIC,2087,10053619:5682426:5690116,Royal Oak Exch - via Carey,18634,5690116,0
30-VIC,2089,10053619:5682426:5691094,Royal Oak Exch - via Carey,18634,5691094,0
39-VIC,2087,10051481:5682428:5690625,UVic - via Royal Oak,19369,5690625,0
39-VIC,2089,10051481:5682428:5691055,UVic - via Royal Oak,19369,5691055,0
26-VIC,2087,10070083:5682429:5690498,UVic - via McKenzie,18624,5690498,0
26-VIC,2089,10070083:5682429:5690572,UVic - via McKenzie,18624,5690572,0
15-VIC,2771,10125017:5682430:5691240,Esquimalt - Fort/Yates Exp,18702,5691240,1
15-VIC,2087,10054620:5682431:5690762,UVic - Foul Bay Exp,19054,5690762,0
15-VIC,2089,10054620:5682431:5691418,UVic - Foul Bay Exp,19054,5691418,0
26-VIC,2771,10125044:5682433:5690732,UVic - via McKenzie,18624,5690732,0
21-VIC,1781,10040345:5682435:5690566,Interurban - Camosun Only,19203,5690566,0
8-VIC,2089,10025296:5682437:5690727,Interurban - via Finlayson,18778,5690727,1
8-VIC,2087,10025296:5682437:5691480,Interurban - via Finlayson,18778,5691480,1
75-VIC,2089,10053202:5682438:5695721,Downtown,18820,5695721,1
75-VIC,2087,10053202:5682438:5695735,Downtown,18820,5695735,1
28-VIC,2771,10125349:5682439:5690988,Majestic - via Shelbourne,18885,5690988,0
2-VIC,1781,10054905:5682440:5690777,Downtown Only,18991,5690777,0
7-VIC,2294,10042222:5682443:5690424,UVic - via Fairfield,18816,5690424,1
27-VIC,2294,10040981:5682444:5690429,Downtown,18663,5690429,1
95-VIC,2294,10032821:5682445:5690507,Blink - to Langford,18836,5690507,1
24-VIC,2294,10041224:5682447:5691336,Cedar Hill,19044,5691336,0
95-VIC,2089,10070266:5682448:5690567,Blink - to Downtown,18717,5690567,0
95-VIC,2087,10070266:5682448:5690792,Blink - to Downtown,18717,5690792,0
15-VIC,2087,10054725:5682449:5690116,Esquimalt - Fort/Yates Exp,18702,5690116,1
15-VIC,2089,10054725:5682449:5691094,Esquimalt - Fort/Yates Exp,18702,5691094,1
14-VIC,1781,10031774:5682450:5690502,UVic - via Richmond,19055,5690502,0
54-VIC,2294,10042149:5682451:5691359,Langford Exch - via Royal Bay,19259,5691359,0
12-VIC,2089,10051506:5682457:5690519,University Hgts - via Kenmore,18817,5690519,1
12-VIC,2087,10051506:5682457:5691354,University Hgts - via Kenmore,18817,5691354,1
6-VIC,1781,10032608:5682458:5690532,A Downtown - via Emily Carr,19049,5690532,1
6-VIC,2089,10053629:5682459:5691277,Downtown,18962,5691277,1
72-VIC,2294,10058100:5682460:5691261,Downtown - via Saanichton,18716,5691261,1
95-VIC,2771,10124659:5682465:5690294,Blink - to Downtown,18717,5690294,0
52-VIC,2294,10041837:5682467:5690132,Colwood Exch - via Royal Bay,18903,5690132,0
57-VIC,2087,10094088:5682469:5690428,Thetis Hgts - via McCallum,18579,5690428,0
57-VIC,2089,10094088:5682469:5690443,Thetis Hgts - via McCallum,18579,5690443,0
57-VIC,2294,10042124:5682471:5690706,Langford Exch - via McCallum,19124,5690706,1
2-VIC,2087,10054020:5682472:5690243,James Bay - Fisherman's Wharf,18896,5690243,1
2-VIC,2089,10054020:5682472:5691377,James Bay - Fisherman's Wharf,18896,5691377,1
95-VIC,2294,10032814:5682473:5691081,Blink - to Langford,18836,5691081,1
6-VIC,2294,10041118:5682474:5690369,A Royal Oak Exch - via Emily Carr,18754,5690369,0
72-VIC,2087,10070720:5682475:5691191,Downtown - via Saanichton,18716,5691191,1
72-VIC,2089,10070720:5682475:5691499,Downtown - via Saanichton,18716,5691499,1
72-VIC,2089,10070690:5682477:5690815,Downtown - via Saanichton,18716,5690815,1
72-VIC,2087,10070690:5682477:5690974,Downtown - via Saanichton,18716,5690974,1
46-VIC,2089,10093998:5682478:5690371,Dockyard,18728,5690371,0
46-VIC,2087,10093998:5682478:5690900,Dockyard,18728,5690900,0
24-VIC,2087,10025528:5682484:5695559,Tillicum Ctr via Colville,18779,5695559,1
24-VIC,2089,10025528:5682484:5695679,Tillicum Ctr via Colville,18779,5695679,1
28-VIC,1781,10032313:5682486:5691176,Downtown,18712,5691176,1
14-VIC,2771,10125710:5682488:5691351,Vic General - via Craigflower,19158,5691351,1
72-VIC,1781,10057978:5682490:5691308,Downtown - via Saanichton,18716,5691308,1
54-VIC,2771,10126502:5682494:5690350,William Head - via Metchosin,18522,5690350,1
27-VIC,2089,10025692:5682495:5690199,Downtown,18663,5690199,1
27-VIC,2087,10025692:5682495:5690506,Downtown,18663,5690506,1
70-VIC,2771,10124964:5682496:5691284,Swartz Bay Ferry - via Hwy #17,19212,5691284,0
4-VIC,2089,10069958:5682497:5690069,UVic - via Hillside,18645,5690069,0
4-VIC,2087,10069958:5682497:5691071,UVic - via Hillside,18645,5691071,0
14-VIC,2294,10041510:5682498:5690718,UVic - via Richmond,19055,5690718,0
21-VIC,1781,10040186:5682500:5690794,Interurban - Camosun Only,19203,5690794,0
14-VIC,1781,10031953:5682501:5690131,UVic - via Richmond,19055,5690131,0
26-VIC,2294,10041398:5682503:5690646,Dockyard - via Tillicum,18575,5690646,1
58-VIC,2294,10041821:5682504:5690327,Goldstream Mdws - via Westhills,18671,5690327,1
39-VIC,1781,10040188:5682505:5690794,Royal Oak Exch,18868,5690794,1
72-VIC,2087,10070671:5682506:5690391,Swartz Bay Ferry - via Saanichton,18512,5690391,0
72-VIC,2089,10070671:5682506:5690430,Swartz Bay Ferry - via Saanichton,18512,5690430,0
6-VIC,2089,10053587:5682507:5690205,A Royal Oak Exch - via Emily Carr,18754,5690205,0
6-VIC,2087,10053587:5682507:5690989,A Royal Oak Exch - via Emily Carr,18754,5690989,0
26-VIC,1781,10032238:5682508:5690463,Dockyard - via Tillicum,18575,5690463,1
61-VIC,2087,10070372:5682510:5690741,Sooke,19637,5690741,1
61-VIC,2089,10070372:5682510:5691498,Sooke,19637,5691498,1
8-VIC,2089,10025312:5682511:5690289,Oak Bay - via Finlayson,18710,5690289,0
8-VIC,2087,10025312:5682511:5690800,Oak Bay - via Finlayson,18710,5690800,0
26-VIC,2089,10070115:5682513:5690862,UVic - via McKenzie,18624,5690862,0
26-VIC,2087,10070115:5682513:5690888,UVic - via McKenzie,18624,5690888,0
25-VIC,2087,10025461:5682514:5690137,Maplewood,18933,5690137,0
25-VIC,2089,10025461:5682514:5691469,Maplewood,18933,5691469,0
5-VIC,2089,10054005:5682521:5690521,James Bay - Fisherman's Wharf,18724,5690521,1
5-VIC,2087,10054005:5682521:5690748,James Bay - Fisherman's Wharf,18724,5690748,1
81-VIC,2294,10041912:5682524:5690618,Brentwood,18519,5690618,1
95-VIC,2087,10070309:5682526:5690334,Blink - to Downtown,18717,5690334,0
95-VIC,2089,10070309:5682526:5690485,Blink - to Downtown,18717,5690485,0
31-VIC,2087,10053229:5682528:5695474,Downtown,18859,5695474,1
31-VIC,2089,10053229:5682528:5695480,Downtown,18859,5695480,1
14-VIC,2089,10024519:5682529:5690085,UVic - via Richmond,19055,5690085,0
14-VIC,2087,10024519:5682529:5690671,UVic - via Richmond,19055,5690671,0
7-VIC,2087,10051051:5682537:5690457,Downtown - to 21 Interurban,19211,5690457,0
7-VIC,2089,10051051:5682537:5690728,Downtown - to 21 Interurban,19211,5690728,0
31-VIC,1781,10057817:5682541:5691424,Downtown,18859,5691424,1
26-VIC,2089,10070146:5682542:5690815,UVic - via McKenzie,18624,5690815,0
26-VIC,2087,10070146:5682542:5690974,UVic - via McKenzie,18624,5690974,0
7-VIC,2087,10051070:5682543:5691070,Downtown - to 21 Interurban,19211,5691070,0
7-VIC,2089,10051070:5682543:5691364,Downtown - to 21 Interurban,19211,5691364,0
61-VIC,2089,10070238:5682544:5690644,Sooke,19373,5690644,1
61-VIC,2087,10070238:5682544:5691215,Sooke,19373,5691215,1
28-VIC,1781,10032317:5682545:5690260,Downtown,18712,5690260,1
6-VIC,1781,10032648:5682549:5690123,Royal Oak Exch - via Royal Oak Ctr,18715,5690123,0
27-VIC,2294,10041543:5682550:5690277,Downtown,18663,5690277,1
6-VIC,1781,10032544:5682551:5691373,Downtown,18962,5691373,1
31-VIC,1781,10057724:5682552:5690312,Downtown,18859,5690312,1
95-VIC,2294,10032899:5682553:5691086,Blink - to Langford,18836,5691086,1
15-VIC,2771,10125232:5682554:5690710,Esquimalt - Fort/Yates Exp,18702,5690710,1
11-VIC,2771,10125385:5682555:5690423,Tillicum Ctr - via Gorge,18834,5690423,1
83-VIC,2771,10126210:5682556:5690594,Sidney - via West Saanich,19128,5690594,0
32-VIC,2294,10041955:5682560:5690664,Cordova Bay,18608,5690664,0
11-VIC,2089,10025190:5682561:5690147,Tillicum Ctr - via Gorge,18834,5690147,1
11-VIC,2087,10025190:5682561:5691379,Tillicum Ctr - via Gorge,18834,5691379,1
28-VIC,1781,10032218:5682562:5691447,Downtown,18712,5691447,1
27-VIC,2087,10025572:5682563:5690435,Downtown,18663,5690435,1
27-VIC,2089,10025572:5682563:5691453,Downtown,18663,5691453,1
61-VIC,2294,10032921:5682564:5691127,Langford Exch,19003,5691127,0
81-VIC,2294,10041919:5682566:5690618,Swartz Bay Ferry,19308,5690618,0
52-VIC,2087,10093906:5682567:5690598,Colwood Exch - via Royal Bay,18903,5690598,0
52-VIC,2089,10093906:5682567:5691428,Colwood Exch - via Royal Bay,18903,5691428,0
26-VIC,2089,10070127:5682568:5690871,UVic - via McKenzie,18624,5690871,0
26-VIC,2087,10070127:5682568:5691114,UVic - via McKenzie,18624,5691114,0
88-VIC,2294,10041910:5682569:5691451,Sidney,19277,5691451,0
4-VIC,1781,10031778:5682573:5691022,Downtown,18477,5691022,1
61-VIC,2294,10032976:5682574:5691135,Langford - Jacklin/Station,19160,5691135,0
52-VIC,2771,10126707:5682575:5690309,Colwood Exch - via Royal Bay,18903,5690309,0
12-VIC,2771,10126294:5682576:5690772,UVic - via Kenmore,18536,5690772,0
95-VIC,2294,10032950:5682577:5690507,Blink - to Langford,18836,5690507,1
15-VIC,2771,10125235:5682578:5690884,UVic - Foul Bay Exp,19054,5690884,0
11-VIC,2294,10041031:5682580:5690128,UVic - via Uplands,19456,5690128,0
61-VIC,2087,10070248:5682582:5695483,Sooke,19373,5695483,1
61-VIC,2089,10070248:5682582:5695497,Sooke,19373,5695497,1
2-VIC,2089,10054038:5682585:5690545,James Bay - Fisherman's Wharf,18896,5690545,1
2-VIC,2087,10054038:5682585:5691489,James Bay - Fisherman's Wharf,18896,5691489,1
26-VIC,2294,10040918:5682587:5690441,Dockyard - via Tillicum,18575,5690441,1
27-VIC,1781,10032184:5682588:5690089,Downtown,18663,5690089,1
26-VIC,2294,10041304:5682589:5691202,Dockyard - via Tillicum,18575,5691202,1
5-VIC,2089,10054030:5682590:5690316,Willows - Oak Bay Village,19272,5690316,0
5-VIC,2087,10054030:5682590:5690972,Willows - Oak Bay Village,19272,5690972,0
28-VIC,2089,10025744:5682591:5690199,Downtown,18712,5690199,1
28-VIC,2087,10025744:5682591:5690506,Downtown,18712,5690506,1
52-VIC,2294,10041830:5682592:5690779,Bear Mountain - via Millstream,18774,5690779,1
39-VIC,2087,10051503:5682593:5691065,Westhills Exch,19093,5691065,1
39-VIC,2089,10051503:5682593:5691486,Westhills Exch,19093,5691486,1
61-VIC,2089,10070348:5682596:5690645,Sooke,19637,5690645,1
61-VIC,2087,10070348:5682596:5691494,Sooke,19637,5691494,1
27-VIC,2089,10025582:5682597:5690673,Gordon Head - via Shelbourne,19120,5690673,0
27-VIC,2087,10025582:5682597:5690889,Gordon Head - via Shelbourne,19120,5690889,0
27-VIC,2771,10125637:5682598:5690320,Gordon Head - via Shelbourne,19171,5690320,0
57-VIC,2087,10094093:5682599:5690119,Thetis Hgts - via McCallum,18579,5690119,0
57-VIC,2089,10094093:5682599:5691037,Thetis Hgts - via McCallum,18579,5691037,0
22-VIC,1781,10040534:5682600:5691303,Hillside Ctr - via Hastings,19096,5691303,1
21-VIC,1781,10040420:5682604:5691047,Interurban - Camosun Only,19203,5691047,0
72-VIC,2771,10124863:5682607:5690543,Swartz Bay Ferry - via Saanichton,18512,5690543,0
11-VIC,2771,10125111:5682610:5690731,Tillicum Ctr - via Gorge,18834,5690731,1
75-VIC,2089,10053687:5682612:5695614,Saanichton Exch,18742,5695614,0
75-VIC,2087,10053687:5682612:5695905,Saanichton Exch,18742,5695905,0
28-VIC,2766,10025678:5682613:5690189,Downtown,18712,5690189,1
28-VIC,2089,10025678:5682613:5691040,Downtown,18712,5691040,1
28-VIC,2765,10025678:5682613:5691131,Downtown,18712,5691131,1
6-VIC,1781,10032619:5682616:5690300,Downtown,18962,5690300,1
95-VIC,1781,10031443:5682618:5690574,Blink - to Langford,18836,5690574,1
2-VIC,1781,10054936:5682620:5691046,James Bay - Fisherman's Wharf,18896,5691046,1
26-VIC,2294,10040882:5682621:5691166,Dockyard - via Tillicum,18575,5691166,1
75-VIC,2771,10125958:5682625:5691240,To Keating Only,18974,5691240,0
14-VIC,2087,10024577:5682628:5690081,Vic General - via Craigflower,19158,5690081,1
14-VIC,2089,10024577:5682628:5691116,Vic General - via Craigflower,19158,5691116,1
4-VIC,1781,10031947:5682630:5691417,Downtown,18477,5691417,1
75-VIC,2087,10053246:5682631:5695474,Downtown,18820,5695474,1
75-VIC,2089,10053246:5682631:5695480,Downtown,18820,5695480,1
15-VIC,2294,10041032:5682634:5691074,Esquimalt - Fort/Yates Exp,18702,5691074,1
27-VIC,2089,10025773:5682635:5690545,Downtown,18663,5690545,1
39-VIC,2294,10041721:5682640:5690556,Royal Oak Exch,18868,5690556,1
22-VIC,1781,10040429:5682642:5691271,Hillside Ctr - via Hastings,19096,5691271,1
6-VIC,2087,10053435:5682647:5691124,B Downtown - via Chatterton,18600,5691124,1
6-VIC,2089,10053435:5682647:5691199,B Downtown - via Chatterton,18600,5691199,1
4-VIC,2089,10069954:5682648:5690378,UVic - via Hillside,18645,5690378,0
4-VIC,2087,10069954:5682648:5690847,UVic - via Hillside,18645,5690847,0
14-VIC,2294,10041243:5682650:5690518,UVic - via Richmond,19055,5690518,0
61-VIC,2294,10032952:5682655:5691135,Langford Exch,19003,5691135,0
21-VIC,1781,10040180:5682658:5690566,Interurban - Camosun Only,19203,5690566,0
70-VIC,2089,10070663:5682660:5690055,Downtown - via Hwy #17,18849,5690055,1
70-VIC,2682,10070663:5682660:5690278,Downtown - via Hwy #17,18849,5690278,1
70-VIC,2764,10070663:5682660:5690839,Downtown - via Hwy #17,18849,5690839,1
3-VIC,2771,10126789:5682661:5875260,James Bay,19445,5875260,0
6-VIC,1781,10032625:5682665:5690076,Downtown,18962,5690076,1
52-VIC,1781,10040638:5682667:5690628,Bear Mountain - via Millstream,18774,5690628,1
6-VIC,2771,10125143:5682668:5690122,Royal Oak Exch - via Royal Oak Ctr,18715,5690122,0
4-VIC,2294,10041036:5682669:5691217,UVic - via Hillside,18645,5691217,0
53-VIC,1781,10040681:5682670:5690984,Vic General - via Atkins,18780,5690984,0
31-VIC,2771,10126012:5682671:5690776,Royal Oak Exch - via Glanford,18743,5690776,0
35-VIC,2089,10094411:5682672:5690907,Ridge,19084,5690907,0
35-VIC,2087,10094411:5682672:5691052,Ridge,19084,5691052,0
39-VIC,2089,10051490:5682673:5690242,Westhills Exch,19093,5690242,1
39-VIC,2087,10051490:5682673:5691083,Westhills Exch,19093,5691083,1
61-VIC,2087,10070405:5682676:5690598,Sooke,19637,5690598,1
61-VIC,2089,10070405:5682676:5691428,Sooke,19637,5691428,1
32-VIC,2087,10094433:5682678:5695463,Royal Oak Exch,18626,5695463,1
32-VIC,2089,10094433:5682678:5695886,Royal Oak Exch,18626,5695886,1
21-VIC,2294,10042107:5682679:5691011,Interurban - Camosun Only,19203,5691011,0
72-VIC,2771,10124872:5682680:5690909,Swartz Bay Ferry - via Saanichton,18512,5690909,0
27-VIC,2089,10025766:5682681:5690610,Downtown,18663,5690610,1
27-VIC,2087,10025766:5682681:5691247,Downtown,18663,5691247,1
4-VIC,2771,10125256:5682682:5690475,Downtown,18477,5690475,1
75-VIC,1781,10057673:5682683:5690219,Saanichton Exch,18742,5690219,0
11-VIC,2089,10025171:5682685:5690286,UVic - via Uplands,19456,5690286,0
11-VIC,2087,10025171:5682685:5691099,UVic - via Uplands,19456,5691099,0
58-VIC,2087,10094101:5682686:5690119,Goldstream Mdws - via Westhills,18671,5690119,1
58-VIC,2089,10094101:5682686:5691037,Goldstream Mdws - via Westhills,18671,5691037,1
30-VIC,1781,10057707:5682687:5690613,Downtown,18838,5690613,1
15-VIC,2089,10054625:5682690:5690390,Esquimalt - Fort/Yates Exp,18702,5690390,1
15-VIC,2087,10054625:5682690:5690876,Esquimalt - Fort/Yates Exp,18702,5690876,1
6-VIC,2294,10040879:5682692:5691102,Royal Oak Exch - via Royal Oak Ctr,18715,5691102,0
28-VIC,2089,10025588:5682693:5690345,Downtown,18712,5690345,1
28-VIC,2087,10025588:5682693:5690668,Downtown,18712,5690668,1
14-VIC,2771,10125366:5682694:5690817,UVic - via Richmond,19055,5690817,0
70-VIC,2089,10104060:5682696:5690752,X Express - to Victoria,19209,5690752,1
53-VIC,2294,10042131:5682698:5690706,Langford Exch - via Atkins,19255,5690706,1
6-VIC,2294,10040953:5682700:5691145,A Downtown - via Emily Carr,19049,5691145,1
70-VIC,2294,10058179:5682701:5691018,To Gorge Only - via Hwy #17,19076,5691018,1
70-VIC,2294,10058136:5682702:5690442,Swartz Bay Ferry - via Hwy #17,19212,5690442,0
24-VIC,2089,10025515:5682703:5690085,Cedar Hill,19044,5690085,0
24-VIC,2087,10025515:5682703:5690671,Cedar Hill,19044,5690671,0
1-VIC,2087,10094576:5682704:5874962,South Oak Bay - via Richardson,18636,5874962,0
1-VIC,2089,10094576:5682704:5875434,South Oak Bay - via Richardson,18636,5875434,0
24-VIC,2771,10125277:5682706:5690723,Cedar Hill,19044,5690723,0
28-VIC,2087,10025594:5682707:5690980,Downtown,18712,5690980,1
28-VIC,2089,10025594:5682707:5691140,Downtown,18712,5691140,1
72-VIC,2771,10124918:5682711:5690043,Downtown - via Saanichton,18716,5690043,1
22-VIC,1781,10040217:5682714:5690272,Hillside Ctr - via Hastings,19096,5690272,1
95-VIC,1781,10031519:5682715:5690111,Blink - to Downtown,18717,5690111,0
30-VIC,2087,10053558:5682718:5690314,Downtown,18838,5690314,1
30-VIC,2089,10053558:5682718:5690942,Downtown,18838,5690942,1
53-VIC,2771,10126679:5682720:5691435,Vic General - via Atkins,18847,5691435,0
28-VIC,2294,10040995:5682722:5690429,Majestic - via Shelbourne,18885,5690429,0
11-VIC,1781,10032104:5682725:5690642,Tillicum Ctr - via Gorge,18834,5690642,1
52-VIC,2771,10126578:5682727:5690669,Bear Mountain - via Millstream,18774,5690669,1
25-VIC,2089,10025502:5682728:5690996,Tillicum Ctr via Munro,19261,5690996,1
25-VIC,2087,10025502:5682728:5691229,Tillicum Ctr via Munro,19261,5691229,1
10-VIC,1781,10045976:5682729:5874943,Royal Jubilee - via Vic West,18674,5874943,0
39-VIC,2089,10051457:5682734:5690644,Royal Oak Exch,18868,5690644,1
39-VIC,2087,10051457:5682734:5691215,Royal Oak Exch,18868,5691215,1
31-VIC,2294,10058211:5682735:5690556,Royal Oak Exch - to 75 Saanichton,19265,5690556,0
31-VIC,2771,10126017:5682736:5691123,Royal Oak Exch - via Glanford,18743,5691123,0
95-VIC,1781,10031506:5682737:5690341,Blink - to Langford,18836,5690341,1
28-VIC,2771,10125729:5682739:5691015,Downtown,18712,5691015,1
6-VIC,2771,10125668:5682742:5691475,Royal Oak Exch - via Royal Oak Ctr,18715,5691475,0
58-VIC,2089,10094117:5682753:5690371,Langford Exch - via Westhills,18751,5690371,0
58-VIC,2087,10094117:5682753:5690900,Langford Exch - via Westhills,18751,5690900,0
6-VIC,1781,10032670:5682754:5690076,A Royal Oak Exch - via Emily Carr,18754,5690076,0
15-VIC,1781,10031849:5682756:5690672,UVic - Foul Bay Exp,19054,5690672,0
81-VIC,2087,10094311:5682757:5690088,To Sidney Only,18990,5690088,0
81-VIC,2089,10094311:5682757:5690530,To Sidney Only,18990,5690530,0
49-VIC,2294,10041817:5682759:5690536,Langford Exch - via Florence Lake,18563,5690536,1
7-VIC,2294,10041723:5682761:5691294,UVic - via Fairfield,18816,5691294,1
30-VIC,2771,10126074:5682763:5691426,Downtown,18838,5691426,1
30-VIC,2087,10053544:5682764:5690870,Royal Oak Exch - via Carey,18634,5690870,0
30-VIC,2089,10053544:5682764:5691132,Royal Oak Exch - via Carey,18634,5691132,0
57-VIC,2294,10041846:5682765:5690536,Langford Exch - via McCallum,19124,5690536,1
95-VIC,1781,10031538:5682766:5690319,Blink - to Downtown,18717,5690319,0
5-VIC,2294,10054966:5682768:5690653,James Bay - Fisherman's Wharf,18724,5690653,1
4-VIC,2294,10040819:5682769:5690065,Downtown,18477,5690065,1
15-VIC,2294,10041382:5682770:5691387,UVic - Foul Bay Exp,19054,5691387,0
57-VIC,2087,10094064:5682775:5690119,Thetis Hgts - via McCallum,18579,5690119,0
57-VIC,2089,10094064:5682775:5691037,Thetis Hgts - via McCallum,18579,5691037,0
30-VIC,2771,10125979:5682777:5691118,Royal Oak Exch - via Carey,18634,5691118,0
54-VIC,2294,10042154:5682778:5691359,Langford Exch - via Royal Bay,19259,5691359,0
